brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
OPPO,PCLM50,11,WIFI,China Telecom,shanxisheng,hanzhongshi,97,675dde7a5c974ca6c98211b49bdee40f,-55;-55;-54;-54,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
OPPO,PCHM30,11,WIFI,China Mobile,shanxisheng,datongshi,44.1,b08e9965b448fb38bc1601b6f01bb355,-41;-41;-41;-41;-41,72;72;72;72;72,FALSE,2447,72;72;72;72;72,72;72;72;72;72,150,150,4
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,hunansheng,shaoyangshi,10.1,1686c1f08a8b05b029ae326d4cba7a67,-64;-64;-64;-64;-64,90;90;90;90;90,FALSE,2462,90;90;90;90;90,90;90;90;90;90,150,150,4
Xiaomi,2106118C,12,WIFI,China Telecom,tianjinshi,tianjinshi,62.8,f84d01153a85b4f081c029d903b6b4d0,-40;-40;-40;-40,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,Redmi K30 5G,11,WIFI,China Telecom,henansheng,zhengzhoushi,8.5,92bfe230c0c7a4b2089f125df399cd42,-57;-57;-57;-54;-54,300;300;300;300;300,FALSE,2457,300;300;300;300;300,300;300;300;300;300,300,300,4
OPPO,PEHT00,11,WIFI,China Mobile,zhejiangsheng,jiaxingshi,25.6,0af99f93e9f870a67066c35f439ecd9f,-47;-47;-47;-47,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
Xiaomi,Redmi K30 Pro,11,WIFI,China Telecom,guangdongsheng,shantoushi,62.5,a755ce33d44be8a0ec690ec787e9604e,-40;-40;-40;-40,144;144;144;144,FALSE,2422,144;144;144;144,144;144;144;144,144,144,4
vivo,V2123A,11,WIFI,nan,jilinsheng,liaoyuanshi,57.1,963f90fda02b75c492714edafebad79f,-66;-66;-66;-65,96;96;96;96,FALSE,2437,86;86;86;86,96;96;96;96,150,150,4
vivo,V2049A,11,WIFI,China Telecom,henansheng,zhengzhoushi,92.8,e7c81bf7b66ab1ba289f4f1d884d589e,-27;-27;-27;-28;-28,72;72;72;72;72,FALSE,2412,72;72;72;72;72,72;72;72;72;72,72,72,4
Xiaomi,M2007J17C,11,WIFI,China Mobile,chongqingshi,chongqingshi,59.2,3ca12057fbeb73738da5b574d0ebd6d9,-39;-39;-39;-39,300;300;300;300,FALSE,2437,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2012K11AC,12,WIFI,China Telecom,guangdongsheng,foshanshi,47.8,ddf54d2ead1f67f62f1f24f883839743,-60;-60;-58;-58,300;300;300;300,FALSE,2467,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2102J2SC,11,WIFI,China Mobile,hubeisheng,enshitujiazumiaozuzizhizhou,69.9,c4de3d26f03f6585ae960c5a02edb2f3,-46;-46;-46;-46,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
vivo,V2136A,11,WIFI,China Telecom,hubeisheng,jingmenshi,23.2,59664b7282df9652dabf204504a88677,-18;-18;-20;-20;-20,144;144;144;144;144,FALSE,2412,1;1;144;144;144,144;144;144;144;144,300,300,4
Xiaomi,M2007J17C,11,WIFI,China Telecom,neimengguzizhiqu,bayannaoershi,75.3,d0c39aebbe167cb50cbf40872756c178,-33;-33;-33;-33,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2011K2C,11,WIFI,China Telecom,hunansheng,changshashi,111.1,aead2a429156cd8595f7d3cede3217cf,-28;-28;-27;-27,300;300;300;300,FALSE,2437,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,Mi 10,11,WIFI,China Mobile,hubeisheng,xiaoganshi,1.1,945d02f50d1244bc77b3ae31a50c0ba5,-61;-61;-61;-61,240;240;240;240,FALSE,2412,240;240;240;240,240;240;240;240,300,300,4
vivo,V1824A,11,WIFI,China Mobile,jiangsusheng,lianyungangshi,41.7,a08ec0bb06d2b823233ddc73a2f7f920,-51;-51;-52;-52,96;96;96;96,FALSE,2462,65;65;65;65,26;26;26;26,300,300,4
Xiaomi,M2012K11C,11,WIFI,China Telecom,heilongjiangsheng,daqingshi,81.5,a5604939f51157b9ab992522dceeb92f,-53;-53;-51;-51,144;144;144;144,FALSE,2442,144;144;144;144,144;144;144;144,144,144,4
vivo,V1955A,11,WIFI,China Telecom,guangdongsheng,foshanshi,50.1,dab564834fc238fb2eb496df3ddf1647,-28;-28;-21;-21,144;144;144;144,FALSE,2412,144;144;144;144,72;72;72;72,300,300,4
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Mobile,sichuansheng,yibinshi,48.5,e0f3369b0e9632c2ab104b118609f0b9,-61;-61;-62;-62,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
Xiaomi,Redmi K30,11,WIFI,China Mobile,shandongsheng,taianshi,43.9,14eb8861810b581c88be45a20de6d612,-41;-41;-41;-41,144;144;144;144,FALSE,2417,144;144;144;144,144;144;144;144,300,300,4
Xiaomi,Mi 10,11,WIFI,China Telecom,sichuansheng,leshanshi,20.4,7155a2353be6da69af0605491163868f,-48;-48;-48;-48,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,72,72,4
Xiaomi,MI 9,11,WIFI,China Telecom,hubeisheng,xiaoganshi,25.5,f9f3ea862285b346c6ed6cc93dfc65dd,-29;-29;-30;-30,144;144;144;144,FALSE,2427,144;144;144;144,144;144;144;144,144,144,4
vivo,V1824BA,11,WIFI,China Telecom,guangdongsheng,huizhoushi,21.9,117480a0dd37aacc85f7f0cceffc674d,-54;-54;-54;-57,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;58,72,72,4
Xiaomi,Redmi K30i 5G,11,WIFI,China Unicom,shandongsheng,weifangshi,35.7,e3a76e7ceac67a543e3b1460d9beaaed,-57;-57;-57;-58,144;144;144;144,FALSE,2467,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2007J17C,11,WIFI,China Unicom,shanxisheng,datongshi,67.7,0e843b56c1757e06e75a43d98d1f3472,-50;-50;-50;-48,300;300;300;300,FALSE,2412,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,Redmi K30 Pro,11,WIFI,nan,sichuansheng,guanganshi,25,834189c8b5837727fa8004c20195bcce,-61;-61;-61;-61,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,144,144,4
vivo,V2055A,11,WIFI,China Unicom,shandongsheng,dezhoushi,77.3,709798e9eddcd53ad6198dd91f0c4792,-53;-53;-53;-53,144;144;144;144,FALSE,2412,144;144;144;144,117;117;144;144,300,300,4
Xiaomi,M2007J3SC,11,WIFI,China Mobile,hebeisheng,zhangjiakoushi,37.4,f95ea67037eb5ce805c9dfb0f48592aa,-54;-54;-54;-54,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
OPPO,PEGM00,11,WIFI,China Mobile,zhejiangsheng,jiaxingshi,4.7,1061d7478910a510ef63e2a1f5b42d61,-70;-70;-71;-71,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,150,150,4
OPPO,PCHM30,11,WIFI,China Telecom,hainansheng,sanyashi,16.4,e1da2d63553ff64f525252a8283f64b2,-43;-43;-43;-43;-43;-43;-43,72;72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72;72,72;72;72;72;72;72;72,150,150,4
vivo,V1916A,11,WIFI,China Mobile,henansheng,zhengzhoushi,39.7,fcaa64f7e6a2024d44c9a8e31644bc74,-61;-61;-63;-63;-62;-62;-63;-63;-58,192;192;192;192;192;192;192;192;192,FALSE,2462,78;78;104;104;52;52;39;39;39,78;78;104;104;52;52;78;78;104,144,144,4
OPPO,PCHM10,11,WIFI,China Unicom,fujiansheng,fuzhoushi,48.8,ef73e176d8b17fff8ad7eda48f2f5521,-43;-43;-43;-43,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
vivo,V2046A,11,WIFI,China Telecom,sichuansheng,deyangshi,55.2,456e6b53a8462bd14c68d037b11b10e7,-39;-39;-41;-41,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
OPPO,PEUM00,11,WIFI,China Telecom,guangdongsheng,qingyuanshi,0.6,296c6a8701308fbd9fc9297ffcadace1,-46;-46;-46;-46;-46,72;72;72;72;72,FALSE,2462,72;72;72;72;72,72;72;72;72;72,72,72,4
Xiaomi,Mi 10,11,WIFI,China Telecom,guizhousheng,guiyangshi,221.4,3d228858c02043254be45c0a667d2fda,-51;-51;-51;-49;-49;-49;-49;-49;-49;-48,400;400;400;400;400;400;400;400;400;400,FALSE,2412,400;400;400;400;400;400;400;400;400;400,400;400;400;400;400;400;400;400;400;400,300,300,4
Xiaomi,2109119BC,11,WIFI,China Unicom,henansheng,xinyangshi,2,4b5012fe2f0870f08d0ab674ec4f4397,-66;-66;-66;-65;-65;-65;-65;-65;-65;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66,104;104;104;117;117;117;117;117;117;104;104;104;104;104;104;104;104;104;104;104,FALSE,2437,104;104;104;117;117;117;117;117;117;104;104;104;104;104;104;104;104;104;104;104,104;104;104;117;117;117;117;117;117;104;104;104;104;104;104;104;104;104;104;104,300,300,4
OPPO,PEDM00,12,WIFI,China Telecom,shanghaishi,shanghaishi,43,9abfc4721672a03c730321fadc6fe95b,-32;-32;-32;-23,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
OPPO,PDPT00,11,WIFI,China Telecom,hubeisheng,yichangshi,101.9,0fd8c2d7ee154a4e3d42c94cad925ba3,-47;-47;-47;-47,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
realme,RMX3142,11,WIFI,China Mobile,henansheng,xuchangshi,38.9,dc37c4b1cf19d746f57b0bb3d858166a,-29;-29;-29;-29,72;72;72;72,FALSE,2432,72;72;72;72,72;72;72;72,150,150,4
OnePlus,KB2000,11,WIFI,China Telecom,henansheng,nanyangshi,57,c633e73d79ea2bd0b37a1fbbdc49d959,-59;-59;-59;-59,144;144;144;144,FALSE,2457,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,guangxizhuangzuzizhiqu,wuzhoushi,61.9,9b9839024a94b29ceb4a2d4db58495ab,-47;-47;-47;-47,300;300;300;300,FALSE,2442,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2012K11AC,12,WIFI,China Mobile,hebeisheng,langfangshi,108,2cbfb5c415aeb950733808f304a295c1,-28;-29;-29;-29,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,MI 9,11,WIFI,China Mobile,beijingshi,beijingshi,95.7,32d7b5a8242bf69deaf5901abb478dbf,-24;-24;-24;-24,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
vivo,V1916A,11,WIFI,China Unicom,shandongsheng,hezeshi,87,242ad7ec6a837b6ef1ec21b652f3f04f,-51;-51;-50;-50,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2102K1AC,11,WIFI,China Telecom,sichuansheng,chengdushi,76.2,68b890d50d6efa49b0d3f47d98853b7e,-53;-53;-53;-59,96;96;96;96,FALSE,2472,96;96;96;96,96;96;96;96,72,72,4
Xiaomi,MI 9,11,WIFI,China Telecom,anhuisheng,hefeishi,67.3,a61a1bde84330d673c8192c5f5aee35f,-49;-49;-49;-49,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2012K10C,12,WIFI,China Unicom,shanxisheng,zhangzhishi,18.3,78b70ad6e1881035feb350e0ee067dce,-43;-43;-43;-43,72;72;72;72,FALSE,2442,72;72;72;72,72;72;72;72,144,144,4
vivo,V2055A,12,WIFI,China Telecom,hunansheng,changdeshi,9.6,834dfbc7e7add2c920afa295e36618e6,-43;-43;-43;-44,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,72,72,4
realme,RMX1991,11,WIFI,China Mobile,xinjiangweiwuerzizhiqu,changjihuizuzizhizhou,40.7,8406eefc66e54d99ebdee78b2200c160,-28;-28;-28;-28;-28,144;144;144;144;144,FALSE,2462,144;144;144;144;144,144;144;144;144;144,300,300,4
realme,RMX2202,12,WIFI,China Telecom,fujiansheng,fuzhoushi,24.1,1b9f48637d432c66e6968c12d07b0206,-36;-36;-36;-36,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Mobile,jiangsusheng,yanchengshi,8.2,c35ce466dbfb200072b82a065b53fee3,-25;-25;-25;-29;-29,144;144;144;144;144,FALSE,2422,144;144;144;144;144,144;144;144;144;144,300,300,4
Xiaomi,M2012K11AC,12,WIFI,China Telecom,zhejiangsheng,jinhuashi,93,e311bf12cb7432608790360b29c280cd,-9;-9;-9;-9,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
realme,RMX2202,12,WIFI,China Telecom,fujiansheng,fuzhoushi,218.2,1b9f48637d432c66e6968c12d07b0206,-52;-52;-52;-52,300;300;300;300,FALSE,5220,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2011K2C,11,WIFI,China Unicom,jiangsusheng,wuxishi,2.1,3d45564589d439ed48f86dd62cb71276,-50;-50;-46;-46,300;300;300;300,FALSE,2437,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Telecom,shanghaishi,shanghaishi,67.1,42d34661fb919276d19a56edb327a5b3,-47;-47;-47;-47,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
vivo,V1981A,11,WIFI,China Telecom,gansusheng,tianshuishi,58.8,e337b51946af3c8ae77a4e3f75c5b5eb,-49;-49;-50;-50,144;144;144;144,FALSE,2472,130;130;130;130,104;104;117;117,144,144,4
vivo,V2012A,11,WIFI,China Telecom,sichuansheng,chengdushi,9.9,368e28f68bd6d93c54684596974d0594,-59;-59;-59;-59,72;72;72;72,FALSE,2412,1;1;5;5,2;2;13;13,72,72,4
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,zhejiangsheng,wenzhoushi,74.1,1460d7a1942a598e08b2b50b434c5980,-34;-34;-34;-34,144;144;144;144,FALSE,2452,144;144;144;144,144;144;144;144,144,144,4
OPPO,PDPM00,11,WIFI,China Telecom,guangdongsheng,shantoushi,40.1,3e05500d5f873212585bf706d956cb4b,-47;-47;-47;-47;-48;-48;-48,144;144;144;144;144;144;144,FALSE,2437,144;144;144;144;144;144;144,144;144;144;144;144;144;144,144,144,4
OPPO,PCLM10,11,WIFI,China Telecom,guangdongsheng,dongguanshi,16,ec513b750eaa419cd8ec7ff92388f1ad,-32;-32;-32;-32,866;866;866;866,FALSE,2462,104;104;104;104,130;130;130;130,300,300,4
OnePlus,NE2210,12,WIFI,China Telecom,shanghaishi,shanghaishi,89,b06d962108c226808c3a0e2fa70fcf8d,-44;-44;-44;-48,300;300;300;300,FALSE,2437,300;300;300;300,300;300;300;300,300,300,4
vivo,V1986A,11,WIFI,China Unicom,guangdongsheng,zhuhaishi,48.7,805c087336944ce4d5701bef30db464e,-30;-30;-30;-29,144;144;144;144,FALSE,2437,72;72;72;65,144;144;144;78,300,300,4
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Mobile,jiangsusheng,yanchengshi,25.3,c35ce466dbfb200072b82a065b53fee3,-64;-64;-64;-64;-64;-64,144;144;144;144;144;144,FALSE,2437,144;144;144;144;144;144,144;144;144;144;144;144,144,144,4
vivo,V2048A,11,WIFI,China Mobile,sichuansheng,meishanshi,24.8,256d3fd926406409727e19acde8044cf,-55;-55;-55;-55,72;72;72;72,FALSE,2437,1;1;1;1,57;57;57;57,150,150,4
Xiaomi,M2007J3SC,11,WIFI,China Unicom,guangdongsheng,guangzhoushi,228.2,18fd106d3ab5268b3a01140b1698504b,-16;-16;-16;-16,400;400;400;400,FALSE,2412,400;400;400;400,400;400;400;400,300,300,4
vivo,V1936A,11,WIFI,China Unicom,jilinsheng,changchunshi,11.7,15cde07ccdeea6eb3d389f38d96a7765,-57;-57;-57;-58;-58,72;72;72;72;72,FALSE,2462,72;72;72;72;72,13;6;6;6;6,150,150,4
Xiaomi,Mi9 Pro 5G,11,WIFI,China Telecom,guangdongsheng,zhuhaishi,0.1,b0a3eb9362ab9f15c5ee8182003109d5,-36;-36;-36;-36,150;150;150;150,FALSE,2412,150;150;150;150,150;150;150;150,150,150,4
Xiaomi,M2012K11C,11,WIFI,China Mobile,henansheng,xinyangshi,37.6,1763886ac429df98d9cbba3a9411bad3,-55;-55;-55,300;300;300,FALSE,2412,300;300;300,300;300;300,300,300,4
Xiaomi,M2012K11C,12,WIFI,China Telecom,hubeisheng,xiangyangshi,42.3,6fc7d8f164fc834b611407ea8d229fa5,-74;-74;-74;-74,120;120;120;90,FALSE,2412,90;90;90;90,120;120;120;90,300,300,4
vivo,V2080A,11,WIFI,China Telecom,sichuansheng,leshanshi,3.7,da8f7800c392ba087e4eabcaba66e408,-26;-26;-26,72;72;72,FALSE,2447,72;72;72,72;72;72,150,150,4
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,shanghaishi,shanghaishi,69.6,ac0d0b5566734f025c650d2ceca45da5,-49;-49;-49;-49,144;144;144;144,FALSE,2447,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2011K2C,11,WIFI,China Unicom,heilongjiangsheng,haerbinshi,49.7,af7d82d1ab0b32af3d26032b483c33f4,-42;-42;-52;-52,150;150;150;150,FALSE,2462,150;150;150;150,150;150;150;150,150,150,4
OPPO,PEEM00,12,WIFI,China Mobile,jiangsusheng,nantongshi,149.2,cc489f1320992cb887ebd81cb2f5deb2,-35;-35;-35;-35,192;192;192;192,FALSE,2437,173;173;173;173,192;192;192;192,144,144,4
Xiaomi,2106118C,12,WIFI,China Unicom,hubeisheng,yichangshi,9,d0434ab3aeb2e12634bec127c7dab407,-35;-35;-35;-37,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,72,72,4
Xiaomi,M2012K11C,11,WIFI,China Telecom,guangdongsheng,zhongshanshi,30.5,fa51d5359767170db2c2442d45ba643f,-69;-69;-64;-64,72;72;65;65,FALSE,2437,72;72;65;65,72;72;65;65,72,72,4
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,heilongjiangsheng,yichunshi,107.5,f5975e4ea41b627dddf5a9dbd9817161,-32;-32;-32;-32,144;144;144;144,FALSE,2442,144;144;144;144,144;144;144;144,144,144,4
OnePlus,HD1910,11,WIFI,China Unicom,shanghaishi,shanghaishi,26.1,c5b805b9c3426182a3516b34af464cb4,-23;-23;-23;-23,72;72;72;72,FALSE,2452,72;72;72;72,72;72;72;72,72,72,4
OPPO,PEEM00,11,WIFI,China Unicom,shandongsheng,jinanshi,21.9,50ba5e9712f13d24bdcae680397ded05,-47;-47;-47;-47;-47;-47,144;144;144;144;144;144,FALSE,2437,144;144;144;144;144;144,144;144;144;144;144;144,300,300,4
OPPO,PEUM00,11,WIFI,China Mobile,hebeisheng,xingtaishi,74.8,299e23a3b3ccfc8d62a7bdbb17a5dc23,-51;-53;-53;-53;-53,300;300;300;300;300,FALSE,2462,300;300;300;300;300,300;300;300;300;300,300,300,4
Xiaomi,M2011K2C,12,WIFI,China Mobile,chongqingshi,chongqingshi,106.2,bc72095414e18e6fa403f68b2c221054,-52;-52;-52;-52,144;144;144;144,FALSE,2457,144;144;144;144,144;144;144;144,144,144,4
vivo,V2118A,11,4G,China Telecom,neimengguzizhiqu,tongliaoshi,1.1,e7ffab59503220b6de0e30a4d3ad896a,-75;-75;-75,144;144;144,FALSE,2462,1;1;1,104;104;104,300,300,4
OPPO,PCAM00,11,WIFI,China Telecom,shanxisheng,yangquanshi,31.3,dce02dc74ba72cd0d8c4667e2942db93,-23;-23;-23;-23,192;192;192;192,FALSE,2417,192;192;192;192,192;192;192;192,144,144,4
OnePlus,GM1910,11,WIFI,China Mobile,heilongjiangsheng,suihuashi,73.3,d0d233c34e4f1a0958d57c7733e52f27,-54;-54;-54;-54,192;192;192;192,FALSE,2437,192;192;192;192,192;192;192;192,300,300,4
OPPO,PEUM00,11,WIFI,China Mobile,hebeisheng,xingtaishi,89.8,299e23a3b3ccfc8d62a7bdbb17a5dc23,-47;-47;-47;-47,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
vivo,V2049A,11,WIFI,China Mobile,henansheng,shangqiushi,411.7,2bf5f17010f1bd1f1dc48543588d1144,-25;-24;-24;-24,192;192;192;192,FALSE,2437,156;156;156;156,192;156;156;156,144,144,4
OPPO,PCAM00,11,WIFI,China Telecom,hunansheng,loudishi,75.6,54eefb008bad3debf9886513cefd8764,-51;-51;-51;-51,144;144;144;144,FALSE,2417,144;144;144;144,144;144;144;144,144,144,4
vivo,V1824A,11,WIFI,China Mobile,shanxisheng,xinzhoushi,55,af1e4f6c34e420dd09882241bfc81351,-43;-43;-43;-42,144;144;144;144,FALSE,2472,144;144;144;144,144;144;144;144,300,300,4
OPPO,PCRM00,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,guilinshi,83.8,ccac218d70d525f29515f48957f839b1,-15;-15;-15;-15,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
OPPO,PCHM30,11,WIFI,China Unicom,shandongsheng,jinanshi,43,df487e9b9b868473a87f70faa319f7dc,-40;-40;-40;-40,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
OPPO,PDRM00,11,WIFI,China Mobile,fujiansheng,zhangzhoushi,93.5,2b69df0bb724051b2acc72fbd203ca08,-36;-36;-36;-36,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2007J17C,11,WIFI,China Telecom,shanghaishi,shanghaishi,82,348dd9a6c3b875bf7205990f2775b5ed,-27;-27;-27;-27,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2007J17C,11,WIFI,China Telecom,jilinsheng,yanbianchaoxianzuzizhizhou,65.2,a60cc603611e3625ec4fa55e3c15551a,-41;-41;-41;-41,144;144;144;144,FALSE,2447,144;144;144;144,144;144;144;144,144,144,4
vivo,V2046A,11,WIFI,China Unicom,shandongsheng,hezeshi,1.2,bb2ea09f6877ef5964176c374e36b727,-35;-35;-35;-35;-35,65;65;65;65;65,FALSE,2452,72;72;72;72;72,65;65;65;65;65,72,72,4
vivo,V2047A,11,WIFI,China Mobile,neimengguzizhiqu,xinganmeng,93.9,31e1ce4c05e2bfe687cfa17f75965606,-41;-41;-41;-41,144;144;144;144,FALSE,2452,144;144;144;144,144;144;144;144,144,144,4
vivo,V2055A,11,WIFI,China Mobile,shanghaishi,shanghaishi,11.4,23eb81c9aa2dc210322fae11a8a2bf9d,-67;-67;-66;-66;-66,72;72;72;72;72,FALSE,2437,58;58;58;58;58,39;39;52;52;52,72,72,4
Xiaomi,Redmi K30i 5G,11,WIFI,China Telecom,guangdongsheng,shenzhenshi,262,5ac676d91558267bedb71e96a6687107,-14;-14;-21;-21,400;400;400;400,FALSE,2432,400;400;400;400,400;400;400;400,300,300,4
vivo,V2073A,11,WIFI,China Mobile,hunansheng,hengyangshi,25.9,0bc325f79bf89fe3485404682e3c8d56,-53;-53;-53;-53;-53,72;72;72;72;72,FALSE,2437,72;72;72;72;72,72;72;72;72;72,72,72,4
vivo,V1986A,11,WIFI,China Unicom,yunnansheng,yuxishi,46.3,155271db1e83ae53d8bcbab55976f425,-46;-46;-46;-46,144;144;144;144,FALSE,2412,78;78;52;52,52;52;52;52,300,300,4
Xiaomi,Redmi K30 Pro,11,WIFI,China Telecom,guangdongsheng,shantoushi,16.9,a755ce33d44be8a0ec690ec787e9604e,-61;-61;-61;-61,240;240;240;240,FALSE,2412,240;240;240;240,240;240;240;240,300,300,4
realme,RMX2071,11,WIFI,China Telecom,sichuansheng,guanganshi,110.1,521e1956b37868b1021ab0b572754a61,-18;-18;-18;-18,144;144;144;144,FALSE,2432,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2101K9C,11,WIFI,China Mobile,hubeisheng,yichangshi,82.5,8611781faeb121435a15aedaab0fd6b1,-60;-60;-60;-60,150;150;150;150,FALSE,2412,150;150;150;150,150;150;150;150,150,150,4
OPPO,PCAM00,11,WIFI,China Mobile,jilinsheng,liaoyuanshi,43,a38f16ca635df85ab78d8c6f7c12eb47,-49;-49;-49;-49,144;144;144;144,FALSE,2467,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,Redmi K30 Pro Zoom Edition,12,WIFI,China Telecom,jiangsusheng,suzhoushi,15.5,7f5cd0dfc059843b4812283e7608c919,-29;-29;-29;-29,150;150;150;150,FALSE,2452,150;150;150;150,150;150;150;150,150,150,4
vivo,V2080A,11,WIFI,China Mobile,hebeisheng,handanshi,41.2,2d880026144ccd33277bbd7554da723e,-16;-16;-15;-15,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,150,150,4
OPPO,PDHM00,11,WIFI,China Telecom,chongqingshi,chongqingshi,53.2,d6a06e26ce57c99d57b7d6711d182ccf,-32;-32;-32;-32;-32,72;72;72;72;72,FALSE,2412,72;72;72;72;72,72;72;72;72;72,72,72,4
vivo,V1981A,11,WIFI,China Unicom,shandongsheng,taianshi,102.5,953b57f1f22cc58d3dd59bc69d65dc11,-51;-51;-51;-49,144;144;144;144,FALSE,2442,78;78;78;78,72;72;72;72,144,144,4
vivo,V2055A,11,WIFI,China Telecom,zhejiangsheng,shaoxingshi,89.8,c8e8ed72a6590374424657bf4c53ee1f,-48;-48;-44,144;144;144,FALSE,2422,1;1;144,117;117;144,144,144,4
OPPO,PENM00,12,WIFI,China Telecom,hunansheng,hengyangshi,65.1,c9a5dcb7e8059bd5d721fca3b7bd1adc,-58;-58;-58;-56,300;300;300;300,FALSE,2412,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,M2102J2SC,11,WIFI,China Telecom,shandongsheng,weifangshi,102.9,8212c0a8f08d5d0f967dac57e1023223,-21;-21;-21;-21;-21;-16;-16;-16;-16;-16;-16;-33;-33;-33;-33;-33;-33;-49,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2462,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,144,144,4
OPPO,PCLM50,11,WIFI,China Mobile,jiangsusheng,suzhoushi,93.4,62cbd572e364b926fe3ef341a3a78e13,-60;-60;-61;-61,192;192;192;192,FALSE,2412,192;192;192;192,192;192;192;192,144,144,4
OPPO,PCAM00,11,WIFI,China Unicom,shandongsheng,liaochengshi,91.3,464a46e4cd60775f36e604ad914a7580,-52;-52;-52;-52,144;144;144;144,FALSE,2472,144;144;144;144,144;144;144;144,300,300,4
Xiaomi,M2101K9C,11,WIFI,China Telecom,hubeisheng,huanggangshi,9.2,b1f4b49ce8a90a777021aafa0b934231,-58;-58;-58;-58,144;144;144;144,FALSE,2447,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2011K2C,11,WIFI,China Mobile,fujiansheng,fuzhoushi,3.1,cd5ff3159d22794b429851a3af39c485,-72;-72;-72;-72,57;57;57;57,FALSE,2437,57;57;57;57,57;57;57;57,144,144,4
