brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,cell_asuLevel,cell_dbm,cell_level,cell_mcc,cell_mnc,cell_bands,cell_tac,cell_nrarfcn,cell_csiRsrp,cell_csiRsrq,cell_csiSinr,cell_ssRsrp,cell_ssRsrq,cell_ssSinr
OPPO,PDYM20,11,5G,China Telecom,guangdongsheng,yunfushi,750.2,68e9f0dbfb3866703c57c50508c6fa0f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],8624130,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYM20,11,5G,China Mobile,fujiansheng,fuzhoushi,387.3,36dfcce1eb681aa14a05c5836d098fcb,96,-44;-44;-44;-44,4,460,0,[],3301638,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2031A,10,5G,China Mobile,shanxisheng,hanzhongshi,346.9,ac22c9a667a0bda59d73971db454b62a,97,64;64;64;64;64;64;64;65;65;65;65;65;65;65;65;63;63;63;63;65;65,0,460,0,['Added in API level 30'],720800,504990,255,255,255,64;64;64;64;64;64;64;65;65;65;65;65;65;65;65;63;63;63;63;65;65,78;78;78;78;78;78;78;79;79;79;79;78;78;78;78;77;77;77;77;77;77,64;64;65;65;65;65;65;65;65;65;65;66;66;66;66;59;59;59;59;64;64
vivo,V2068A,11,5G,China Telecom,guangdongsheng,shenzhenshi,62.3,03300021bf2fea81d99971378beed04f,96,-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],7780352,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40
OPPO,PEPM00,11,5G,China Telecom,guangdongsheng,huizhoushi,676,179e118db9794a9d11919485d78b025f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],7838464,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2006J10C,11,5G,China Mobile,chongqingshi,chongqingshi,269.5,4c9ae45c33fef78f87b0abe0a659ca95,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],2490403,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,21091116C,11,5G,China Mobile,jiangsusheng,yangzhoushi,462,6d4163308c3170dbd99114eb76e57199,96,-44;-44,4,460,0,[],1049361,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3031,11,5G,China Mobile,guangdongsheng,zhongshanshi,104.8,53d4d8866f9b4bdaa4b2677897cdc278,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1347604,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEPM00,11,5G,China Mobile,jiangsusheng,wuxishi,100.6,711509cc5f25079d31d0d301a70e3e81,96,-44;-44;-44,4,460,0,[],1048811,504990,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,40;40;40
Xiaomi,M2007J22C,11,5G,China Mobile,sichuansheng,chengdushi,414.4,7a31bf2e052d1e47e739b0688c08f9f7,96,-44;-44,4,460,0,[],2622451,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX2173,10,5G,China Unicom,weizhi,weizhi,1.2,1fc455d04fcf9f7eab2b384d24be87a5,97,66;66;66;66;66;66;66;66;66;66;68;68;68;68;66;66;66;66;67;67;67;67,0,460,11,['Added in API level 30'],8900,627264,255,255,255,66;66;66;66;66;66;66;66;66;66;68;68;68;68;66;66;66;66;67;67;67;67,65;65;65;65;65;65;66;66;66;66;70;70;70;70;66;66;66;66;67;67;67;67,43;43;45;45;45;45;45;45;45;45;48;48;48;48;47;47;47;47;46;46;46;46
OPPO,PEAM00,11,5G,China Mobile,guangdongsheng,jiangmenshi,411.3,feae12cbc179ae4691ccbb3b5026989d,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1343512,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2162A,11,5G,China Mobile,jiangsusheng,suzhoushi,467.2,4816f45c974f07c2325d4bcaa6c7aa79,96,-44;-44;-44;-44,4,460,0,[],100084,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
realme,RMX3350,11,5G,China Mobile,henansheng,zhengzhoushi,275.8,a49366e939e017f5d8122f449f51a46c,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],4208919,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Mobile,jiangsusheng,nanjingshi,196.1,eda5f58a9fbd09b3b814cec138dbf822,97,56;56,0,460,0,['Added in API level 30'],10004,504990,255,255,255,56;56,82;82,63;63
OPPO,PEQM00,11,5G,China Mobile,heilongjiangsheng,haerbinshi,254.9,b57c4c2f14434758c120c99edd1e276d,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],6571283,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2012K10C,11,5G,China Telecom,guangdongsheng,foshanshi,488.5,ab2b7fdc00fbbe86efe227537f08a366,96,-44;-44,4,460,1,[],8536066,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2162A,11,5G,China Mobile,guangxizhuangzuzizhiqu,wuzhoushi,187.1,843690b72fe9256990312f75a2c38058,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],340411,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,419.4,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2006J10C,11,5G,China Telecom,hebeisheng,baodingshi,534.6,97be45ba78c8afa2c261953119168cf6,96,-44;-44,4,460,1,[],2293761,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Telecom,hunansheng,yongzhoushi,24.9,9891a37b158b86ebb1ee382606589522,96,-44;-44;-44;-44,4,460,11,[],8992768,422930,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2121A,11,5G,China Mobile,weizhi,weizhi,757.3,3d603f920fd21f0f8095be379740e8de,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],2800,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2007J22C,11,5G,China Mobile,guangdongsheng,shantoushi,162.4,c9281c8967ad9a95ce26a31a380d182a,96,-44;-44,4,460,0,[],1339419,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2163A,11,5G,China Telecom,yunnansheng,chuxiongyizuzizhizhou,486.7,4cfc9274fe552b2af5ac5a194d3c8bc1,96,-44;-44,4,460,1,[],2147483647,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDKT00,11,5G,China Mobile,jiangxisheng,nanchangshi,357.8,7644e8ade84a9579864ebff02f3a2c02,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3145733,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2131A,11,5G,China Unicom,jilinsheng,changchunshi,373.1,307bddbd1ab59f4ea59a1758a110ee78,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],530434,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,373.4,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEQM00,11,5G,China Mobile,zhejiangsheng,jiaxingshi,330,5425913c329a1ab74575b9fa2ea40df7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1227841,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PFDM00,11,5G,China Mobile,jiangsusheng,suzhoushi,575.4,464d5aa0ade91a80f3c32b98a3828de5,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1048692,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V1986A,11,5G,China Mobile,guangdongsheng,maomingshi,463,9d94a3af961d93fecaf63841a5bbe561,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1352049,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX2111,11,5G,China Mobile,henansheng,zhoukoushi,278.8,1e73fc4a983c2fc05ff9a9f181ea8676,96,-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],4213022,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40
Xiaomi,M2004J7BC,11,5G,China Unicom,shandongsheng,weihaishi,434.9,4ae0cbb8347809c522776438b15adfe6,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],3342343,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX2200,10,5G,China Telecom,sichuansheng,guangyuanshi,174.3,70694898ecb4845be697ec4ee0411ea9,97,81;81;81;81;81;81;81;81;78;78;78;78;76;76;76;76;76;76;76,0,460,11,['Added in API level 30'],183001,627264,255,255,255,81;81;81;81;81;81;81;81;78;78;78;78;76;76;76;76;76;76;76,84;84;84;84;84;84;84;84;84;84;84;84;78;78;78;78;81;81;81,85;85;85;85;84;84;84;84;79;79;79;79;74;74;74;74;72;72;72
realme,RMX3031,11,5G,China Telecom,shanxisheng,lvliangshi,154.1,050d057a8252ce516c333f072f35ca68,96,-44;-44,4,460,1,[],10565632,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3350,11,5G,China Unicom,shanxisheng,taiyuanshi,393.4,eea0dac93293751d0bedd98c1193d915,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],10498049,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2104K10AC,11,5G,China Mobile,hebeisheng,xingtaishi,385.8,60ca391eb4bae0c5c5972bcccad8b316,96,-44;-44,4,460,0,[],2230556,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2031A,10,5G,China Unicom,beijingshi,beijingshi,368.8,545058d98eea2acb2ecbcea746e60377,97,57;57;57;57;57;60;60;60;60;59;59;59;59;59;59;59;59;59;58;58;58;58,0,460,1,['Added in API level 30'],18008,627264,255,255,255,57;57;57;57;57;60;60;60;60;59;59;59;59;59;59;59;59;59;58;58;58;58,79;79;79;79;79;83;83;83;83;81;81;81;81;81;81;81;81;81;80;80;80;80,76;76;76;76;76;78;78;78;78;81;81;81;81;81;80;80;80;80;76;76;76;76
realme,RMX2200,10,5G,China Telecom,jiangsusheng,suzhoushi,159.2,e5bab5549716655cae49d58e7c83e392,97,61;60;60;60;60;59;59;59;59;59;53;53;53;53;53,0,460,1,['Added in API level 30'],2147483647,627264,255,255,255,61;60;60;60;60;59;59;59;59;59;53;53;53;53;53,69;66;66;66;66;66;66;66;66;66;56;56;56;56;56,46;45;45;45;45;46;46;46;46;46;34;34;34;34;34
Xiaomi,M2006J10C,11,5G,China Mobile,hubeisheng,wuhanshi,286.4,980b6a532f409be5f58eb3b96280cd0d,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1574493,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Unicom,shandongsheng,jiningshi,206.5,a3135bfb1d6be1a48225ce190cfd9021,97,60;60;60;60;60;60;60;60,0,460,1,['Added in API level 30'],311447,627264,255,255,255,60;60;60;60;60;60;60;60,87;87;87;87;87;87;87;87,92;92;92;92;92;91;91;91
Xiaomi,M2006J10C,11,5G,China Mobile,guangdongsheng,guangzhoushi,269.9,ff4271a75ddfac73ee9e93b8f9928087,96,-44;-44;-44;-44,4,460,0,[],1314950,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2121A,11,5G,China Mobile,guangdongsheng,dongguanshi,340.6,7df30b1f1eb3fdcefce4342870908f8e,96,-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],14308,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40
Xiaomi,M2006J10C,11,5G,China Telecom,shanxisheng,baojishi,523.3,29473f8e75a51b673795d50ab63dc50c,96,-44;-44;-44;-44;-44;-44;-44,4,460,11,[],12288514,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40
vivo,V2121A,11,5G,China Mobile,guangdongsheng,zhuhaishi,133.6,01be0bd7b8d078de3b0454724c2854b4,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],14,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2123A,11,5G,China Telecom,guangxizhuangzuzizhiqu,hezhoushi,515.4,daf261a1568c96b30529ae36dafa81c8,96,-44;-44,4,460,11,[],11830288,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,600.4,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX2205,11,5G,China Mobile,fujiansheng,longyanshi,677.9,ae269b13b5093a4fdbd51fa2b47d99e6,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3299706,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2031EA,10,5G,China Mobile,guangdongsheng,dongguanshi,149.1,6be97d61190ffd8726e89a396c238a11,97,49;49,0,460,0,['Added in API level 30'],143044,504990,255,255,255,49;49,71;71,49;49
vivo,V1986A,11,5G,China Mobile,sichuansheng,zigongshi,395.4,4453227b8399cc41be303edc6e4fedbc,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],2621700,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2104K10AC,11,5G,China Unicom,shandongsheng,zaozhuangshi,337.9,6828d64c4009fe041677a6329707ad1f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],3351552,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3357,11,5G,China Unicom,guangdongsheng,shenzhenshi,562.9,17b740ee1d4c61c3217239e74a60b8a5,96,-44;-44;-44;-44;-44;-44;-44,4,460,1,[],8495600,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40
realme,RMX2121,11,5G,China Mobile,liaoningsheng,anshanshi,138.6,c8c054c1cf5cc8913bbc6f1196c6b713,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3616772,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2072A,11,5G,China Telecom,hebeisheng,xingtaishi,404.7,81dcae91e4dbb7e0660b46c68585afba,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],22,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V1986A,11,5G,China Mobile,guangdongsheng,guangzhoushi,167.3,1c7a281a2f3c87e3fe135de697d625ff,96,-44;-44,4,460,0,[],1314821,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDSM00,11,5G,China Telecom,hunansheng,changshashi,420.1,2c7d2f0495ccc83ea305c5acb88137a3,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],9241456,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,348.4,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3357,11,5G,China Unicom,gansusheng,dingxishi,343.1,7b4d104cce51171e2214fc5a8345fb89,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3698688,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2007J22C,10,5G,China Mobile,sichuansheng,dazhoushi,291.5,6fa57d8a9d78aea5b8d3bacb57fd4b9a,97,255;255,0,460,0,['Added in API level 30'],280213,504990,255,255,255,63;63,82;82,83;83
Xiaomi,21091116UC,11,5G,China Mobile,shanxisheng,xianshi,201.9,48069da1b18f6b92242f97d8729c425d,96,-44;-44;-44;-44,4,460,0,[],7471280,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,guangdongsheng,guangzhoushi,533.8,c534dbff677d7bc4edbd61980514fda1,96,-44;-44,4,460,1,[],8464385,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
